uuid,source,orig_id,GID_0,COUNTRY,CC_1,ENGTYPE_1,GID_1,HASC_1,ISO_1,NAME_1,NL_NAME_1,TYPE_1,VARNAME_1,CC_2,ENGTYPE_2,GID_2,HASC_2,NAME_2,NL_NAME_2,TYPE_2,VARNAME_2,CC_3,ENGTYPE_3,GID_3,HASC_3,NAME_3,NL_NAME_3,TYPE_3,VARNAME_3,CC_4,ENGTYPE_4,GID_4,NAME_4,TYPE_4,VARNAME_4,CC_5,ENGTYPE_5,GID_5,NAME_5,TYPE_5
0002c19d-7445-4249-b118-db92d52f9263,Mapillary,226823389568580,COL,Colombia,,Department,COL.28_2,CO.ST,CO-SAN,Santander,,Departamento,,,Municipality,COL.28.9_2,CO.ST.BU,Bucaramanga,,Municipio,,,,,,,,,,,,,,,,,,,,
0002c27c-7d20-4410-acc2-5dcc80774118,Mapillary,774239566817405,AZE,Azerbaijan,,Region,AZE.1_1,,,Absheron,,İqtisadi Rayonu,,,City,AZE.1.2_1,AZ.BA,Bakı,,Sahar,Baku city,,,,,,,,,,,,,,,,,,,
0002c649-4753-4b66-a0d0-03203245cb30,KartaView,1148744626,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002c685-8380-4fa9-bd9f-9307f09d8bd6,Mapillary,167382848643972,VNM,Vietnam,,City,VNM.27_1,VN.HI,,Hà Nội,,Thành phố,Ha Noi,,Urban District,VNM.27.3_1,VN.CB.HQ,Ba Đình,,Quận,Ba Dinh,,Ward,VNM.27.3.3_1,,Điện Biên,,Phường,Dien Bien,,,,,,,,,,,
0002c6bd-7d9f-431f-980f-cde2fe5c189a,Mapillary,522219735610961,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
0002cd71-165e-42c2-b5f7-e081e7dd43a2,Mapillary,1380558849095102,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
0002ce3e-2aba-42fe-b236-fcf7f5ac8b67,Mapillary,603945600569508,VIR,"Virgin Islands, U.S.",,District,VIR.3_1,VI.ST,,Saint Thomas,,District,,,,VIR.3.1_1,VI.ST.CA,Charlotte Amalie,,Subdistrict,,,,,,,,,,,,,,,,,,,,
0002d097-5c79-419d-8a28-7c90da60c48f,Mapillary,1039870829882328,DEU,Germany,14.0,State,DEU.14_1,DE.SN,DE-SN,Sachsen,,Freistaat,Saxony,14612.0,District,DEU.14.3_1,DE.SN.DE,Dresden,,Kreisfreie Stadt,,146120000.0,Municipality,DEU.14.3.1_1,,Dresden,,Einheitsgemeinde,,146120000000.0,Town,DEU.14.3.1.1_1,Dresden,Stadt,,,,,,
0002d126-753d-4997-93ec-ac6aff728ae7,Mapillary,748235515850572,TZA,Tanzania,1.0,Region,TZA.3_1,TZ.DO,TZ-03,Dodoma,,Mkoa,,5.0,District,TZA.3.4_1,TZ.DO.DU,Dodoma Urban,,Wilaya,Dodoma Mjini,272.0,Ward,TZA.3.4.19_1,,Majengo,,Wodi,,,,,,,,,,,,
0002d21d-8d0e-49af-bf09-5294ecf75520,Mapillary,617646906252170,TUR,Turkey,,Province,TUR.40_1,TR.IB,TR-34,Istanbul,,Il,İstanbul|Constantinople|Estambul,,District,TUR.40.32_1,TR.IB.SI,Şişli,,District,,,,,,,,,,,,,,,,,,,,
0002d5cc-fed4-45c3-b4ce-0f47ae60f047,Mapillary,338136524906528,COL,Colombia,,Department,COL.28_2,CO.ST,CO-SAN,Santander,,Departamento,,,Municipality,COL.28.9_2,CO.ST.BU,Bucaramanga,,Municipio,,,,,,,,,,,,,,,,,,,,
0002d784-f81a-4d2a-a2d6-254e1ddaad4e,Mapillary,119311423558883,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
0002daf6-967f-4dad-b852-29507916bbe9,Mapillary,188594956425062,USA,United States,,State,USA.23_1,US.MI,US-MI,Michigan,,State,MI|Mich.,,County,USA.23.67_1,US.MI.OD,Oakland,,County,,,,,,,,,,,,,,,,,,,,
0002db04-bd25-43cb-86e4-25051a5d5cd7,Mapillary,3099877483564211,PHL,Philippines,314.0,Province,PHL.17_1,PH.BU,PH-BUL,Bulacan,,Lalawigan,,31420,City,PHL.17.21_1,PH.BU.SJ,San Jose del Monte City,,Lungsod|Siyudad,,,Village,PHL.17.21.7_1,,Dulong Bayan,,Barangay,,,,,,,,,,,,
0002df04-7834-46f5-9a2a-5fd90cc909c3,Mapillary,219200459995504,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.34_1,US.CA.SC,Sacramento,,County,,,,,,,,,,,,,,,,,,,,
0002df65-507c-4152-98e4-4694b7c45a19,Mapillary,803247230307301,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
0002df98-1c90-44bf-a9a2-a38f1f33699e,Mapillary,299374504993305,BEL,Belgium,,Region,BEL.1_1,,,Bruxelles,,Gewest,Brussel,,Capital Region,BEL.1.1_1,BE.BU,Bruxelles,,Hoofdstedelijk Gewest|Région Cap,Brussel Hoofstadt|Brusselse Hoof,,Arrondissement,BEL.1.1.1_1,BE.BU.BR,Brussel,,Arrondissement,Bruxelles,,Commune,BEL.1.1.1.2_1,Brussel,Commune,,,,,,
0002e0e8-68f7-45e8-a0da-bc53d2caa7de,Mapillary,226078052661575,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
0002e1c8-1ee9-4eb1-af3e-bb01943f25e5,Mapillary,996873301141933,AUS,Australia,2,State,AUS.10_1,AU.VI,AU-VIC,Victoria,,State,,24600,City,AUS.10.44_1,AU.VI.ME,Melbourne,,City,,,,,,,,,,,,,,,,,,,,
0002e1c9-8d52-4db6-8603-d3a782ebe3dc,Mapillary,550044079788605,COL,Colombia,,Department,COL.21_2,CO.ME,CO-MET,Meta,,Departamento,,,Municipality,COL.21.28_2,CO.ME.VV,Villavicencio,,Municipio,,,,,,,,,,,,,,,,,,,,
0002e439-1bf5-4262-a42f-dcc9eb4895ec,Mapillary,580925943222986,EST,Estonia,,County,EST.1_1,EE.HA,,Harju,,Maakond,Harjumaa|Harju maakond,,Town,EST.1.20_1,EE.HA.TA,Tallinn,,Linn,,,Administrative District,EST.1.20.3_1,,Kesklinna,,Linnaosa,,,,,,,,,,,,
0002e439-6d86-4c93-abea-1e8d4aeea0bc,Mapillary,789474511771228,AUS,Australia,2,State,AUS.10_1,AU.VI,AU-VIC,Victoria,,State,,24600,City,AUS.10.44_1,AU.VI.ME,Melbourne,,City,,,,,,,,,,,,,,,,,,,,
0002e4cf-8f3b-4158-afd5-6caeb826173d,Mapillary,495056808414357,JPN,Japan,,Prefecture,JPN.38_1,JP.SZ,JP-22,Shizuoka,静岡県,Ken,Sizuoka,,City,JPN.38.9_1,JP.SZ.HM,Hamamatsu,浜松市,Shi,,,,,,,,,,,,,,,,,,,,
0002e7ff-849f-4909-9650-66e53d62efd9,Mapillary,521964868851181,DEU,Germany,11,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
0002e8e0-d771-45d0-b2ca-f9475b5225e4,Mapillary,135736098572481,SVK,Slovakia,,Region,SVK.2_1,SK.BL,,Bratislavský,,Kraj,Bratislava,101.0,District,SVK.2.1_1,SK.BL.B1,Bratislava I,,Okres,,,,,,,,,,,,,,,,,,,,
0002e9f1-3c03-4256-b331-7290f67f2d5c,Mapillary,2830551893923486,JPN,Japan,,Prefecture,JPN.8_1,JP.FS,JP-07,Fukushima,福島県,Ken,Hukusima,,City,JPN.8.3_1,JP.FS.AZ,Aizuwakamatsu,会津若松市,Shi,,,,,,,,,,,,,,,,,,,,
0002ec00-4a6d-4dae-8051-b02eec4022e2,Mapillary,487778809127772,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
0002ee6b-68de-4975-8857-06ce1eaad231,Mapillary,217347456579497,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
0002f07f-16f2-452e-a235-69eb2ba858a3,Mapillary,237808964764544,BHR,Bahrain,,Governorate,BHR.1_1,BH.CA,,Capital,,Muhafazah,Muhafazat al-'Asimah,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002f0b6-2d5f-4dd7-bc72-34bed7d37f89,Mapillary,3145020392440197,PHL,Philippines,1339.0,Province,PHL.47_1,PH.MM,,Metropolitan Manila,,Lalawigan,,133900.0,City,PHL.47.6_1,PH.MM.MN,Manila,,Lungsod|Siyudad,"City of Manila|Manila, City of",,Village,PHL.47.6.613_1,,Barangay 660,,Barangay,,,,,,,,,,,,
0002f1a4-9f77-4066-9bf4-5cb132133cd3,Mapillary,1955190224645841,RUS,Russia,601.0,City,RUS.14_1,RU.SP,,City of St. Petersburg,Санкт-Петербург (горсовет),Gorsovet,Sankt-Peterburg gorsovet,R06011,District,RUS.14.1_1,RU.SP.PG,Sankt-Peterburg gorsovet,Санкт-Петербург (горсовет),Raion,Petrogradskiy,,,RUS.14.1.1_1,,,,,,,,,,,,,,,,
0002f571-8840-4d69-87a6-4f82160c4c47,KartaView,1355422249,DEU,Germany,5.0,State,DEU.10_1,DE.NW,DE-NW,Nordrhein-Westfalen,,Land,North Rhine-Westphalia,5111.0,District,DEU.10.10_1,DE.NW.DS,Düsseldorf,,Kreisfreie Stadt,,51110000.0,Municipality,DEU.10.10.1_1,,Düsseldorf,,Gemeinschaftsfreie Gemeinde,,51110000000.0,Town,DEU.10.10.1.1_1,Düsseldorf,Stadt,,,,,,
0002f6d2-b0d0-4d0f-87f3-9de674f709b5,Mapillary,809066489750607,EST,Estonia,,County,EST.1_1,EE.HA,,Harju,,Maakond,Harjumaa|Harju maakond,,Town,EST.1.20_1,EE.HA.TA,Tallinn,,Linn,,,Administrative District,EST.1.20.3_1,,Kesklinna,,Linnaosa,,,,,,,,,,,,
0002fe1e-c00c-4d34-a0e3-f6e492726587,KartaView,1938424729,DEU,Germany,8.0,State,DEU.1_1,DE.BW,,Baden-Württemberg,,Land,,8111.0,District,DEU.1.40_1,DE.BW.SU,Stuttgart,,Stadtkreis,,81110000.0,Municipality,DEU.1.40.1_1,,Stuttgart,,Einheitsgemeinde,,81110000000.0,Town,DEU.1.40.1.1_1,Stuttgart,Stadt,,,,,,
00030208-4622-496d-b6ce-912e0d04e687,Mapillary,2792628091048898,JPN,Japan,,Prefecture,JPN.16_1,JP.IW,JP-03,Iwate,岩手県,Ken,,,City,JPN.16.25_1,,Ōshū,奥州市,Shi,,,,,,,,,,,,,,,,,,,,
00030243-8dad-4502-aa89-593676501176,Mapillary,421638015691721,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
00030364-eabc-43f8-a533-89dea719cb1f,Mapillary,1179202212789780,DEU,Germany,9.0,Free State,DEU.2_1,DE.BY,DE-BY,Bayern,,Freistaat,Bavaria,9162.0,District,DEU.2.54_1,DE.BY.MU,München (Kreisfreie Stadt),,Kreisfreie Stadt,,91620000.0,Municipality,DEU.2.54.1_1,,München,,Einheitsgemeinde,,91620000000.0,Town,DEU.2.54.1.1_1,München,Stadt,,,,,,
0003048d-b9ca-4a38-9867-996aa4dfd9e0,Mapillary,193044179330591,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
000304dc-737e-4a0d-aa7f-e88aee58f599,Mapillary,391898389195948,USA,United States,,State,USA.21_1,US.MD,US-MD,Maryland,,State,MD,,County,USA.21.2_1,US.MD.AN,Anne Arundel,,County,,,,,,,,,,,,,,,,,,,,
00030518-e44a-4e7d-9960-b04a3c76a580,Mapillary,3040912096155692,JPN,Japan,,Prefecture,JPN.32_1,JP.ON,JP-47,Okinawa,沖縄県,Ken,,,City,JPN.32.36_1,JP.ON.UR,Urasoe,浦添市,Shi,,,,,,,,,,,,,,,,,,,,
0003062f-e60f-47db-82dd-35e48f748a6f,Mapillary,324620155728573,JPN,Japan,,Metropolis,JPN.41_1,JP.TK,JP-13,Tokyo,東京都,To,Edo|Yedo|Tokio|T¢quio,,Special Ward,JPN.41.6_1,,Chiyoda,千代田区,Special Ward,,,,,,,,,,,,,,,,,,,,
00030a35-71b2-4d16-b6d6-28a8e197716d,Mapillary,131136219410095,DEU,Germany,11,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
00030aff-f34b-4392-8fa8-72284084ccd2,Mapillary,289285959558185,USA,United States,,State,USA.48_1,US.WA,US-WA,Washington,,State,WA|Wash.,,County,USA.48.17_1,US.WA.KN,King,,County,,,,,,,,,,,,,,,,,,,,
00030c6c-fa2f-4170-a6c4-b07a2f83c553,Mapillary,896669381113061,HUN,Hungary,,Capital City,HUN.5_1,HU.BU,HU-BU,Budapest,,Fovaros,Budapeste,,Subregion,HUN.5.1_1,,Budapesti,,Kistérség,,,,,,,,,,,,,,,,,,,,
00030ca2-f624-4324-831d-f10b1b539ecc,Mapillary,1202053463562080,JPN,Japan,,Prefecture,JPN.8_1,JP.FS,JP-07,Fukushima,福島県,Ken,Hukusima,,City,JPN.8.3_1,JP.FS.AZ,Aizuwakamatsu,会津若松市,Shi,,,,,,,,,,,,,,,,,,,,
00030eb2-ab57-4bf0-bf16-ddc7a5d7387c,Mapillary,192521692719597,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0003112c-68f4-400f-823a-86fa1a23667b,Mapillary,119766190595118,COL,Colombia,,Department,COL.28_2,CO.ST,CO-SAN,Santander,,Departamento,,,Municipality,COL.28.9_2,CO.ST.BU,Bucaramanga,,Municipio,,,,,,,,,,,,,,,,,,,,
000311d4-ef37-4a45-afc0-1171f21b7090,Mapillary,1307636160062418,DNK,Denmark,,Region,DNK.1_1,DK.HS,DK-84,Hovedstaden,,Region,Capital,,Municipality,DNK.1.25_1,DK.HS.KO,København,,Kommune,,,,,,,,,,,,,,,,,,,,
0003122c-0410-4d5f-8daf-a3d6a03f8249,Mapillary,574842443482099,THA,Thailand,10.0,Province,THA.3_1,TH.BM,,Bangkok Metropolis,จังหวัดเชียงใหม่,Changwat,Bangkok|Krung Thep|Krung Thep Ma,1007.0,District,THA.3.30_1,TH.BM.PA,Pathum Wan,ปทุมวัน,Khet,,,Sub district,THA.3.30.1_1,,,,Tambon,,,,,,,,,,,,
00031557-29e3-4203-9381-9920f43da2c3,Mapillary,179799404026468,FIN,Finland,,Province,FIN.5_1,FI.LS,,Western Finland,,Lääni,Länsi-Suomen lääni|Västra Finlan,,Region,FIN.5.6_1,,Pirkanmaa,,Maakunta|landskap,Pirkanmaa|Birkaland,,Sub-Region,FIN.5.6.6_1,FI.LS.TP,Tampere,,Seutukunta|Ekonomisk region,,,Municipality,FIN.5.6.6.5_1,Tampere,Kunta|Kommun,Tammerfore,,,,,
00031613-0bb2-4c7f-8786-69f1417d7057,Mapillary,3024197524528196,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
0003168d-ba18-47cf-a76f-d48d751b9a98,Mapillary,466970477720633,BRA,Brazil,,State,BRA.24_1,BR.SC,BR-SC,Santa Catarina,,Estado,Santa Catharina,4202404.0,Municipality,BRA.24.39_2,,Blumenau,,Município,,,,,,,,,,,,,,,,,,,,
00031755-418b-4a6e-b6f5-2fa9fd87a2a3,Mapillary,3795054687283600,IND,India,,State,IND.32_1,IN.TG,IN-TG,Telangana,,State,,,District,IND.32.2_1,IN.TG.HY,Hyderabad,,District,,,Taluk,IND.32.2.1_1,,Hyderabad,,Taluk,,,,,,,,,,,,
0003184a-a7dd-412c-be83-1a9ae3cc01eb,Mapillary,301797454810075,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
00031a1c-9085-40a8-898e-e0d9843b4d0b,Mapillary,1455135704845528,RUS,Russia,,City,RUS.43_1,,,Moscow City,,Gorod,,,District,RUS.43.1_1,,Central,,Okrug,Central Administrative Okrug,,,RUS.43.1.9_1,,122,,Raion,,,,,,,,,,,,
00031c01-cacc-498c-8d3a-cfc309e5de3e,Mapillary,1119348655302788,COL,Colombia,,Department,COL.26_2,CO.RI,CO-RIS,Risaralda,,Departamento,,,Municipality,COL.26.10_2,CO.RI.PE,Pereira,,Municipio,,,,,,,,,,,,,,,,,,,,
00031d67-6120-4cc8-9321-75b1d4c59063,Mapillary,203451091427484,DEU,Germany,5.0,State,DEU.10_1,DE.NW,DE-NW,Nordrhein-Westfalen,,Land,North Rhine-Westphalia,5111.0,District,DEU.10.10_1,DE.NW.DS,Düsseldorf,,Kreisfreie Stadt,,51110000.0,Municipality,DEU.10.10.1_1,,Düsseldorf,,Gemeinschaftsfreie Gemeinde,,51110000000.0,Town,DEU.10.10.1.1_1,Düsseldorf,Stadt,,,,,,
00031dc5-40b3-4bfb-849c-c3e341a099b9,Mapillary,3326759887427609,VNM,Vietnam,,City,VNM.27_1,VN.HI,,Hà Nội,,Thành phố,Ha Noi,,Urban District,VNM.27.3_1,VN.CB.HQ,Ba Đình,,Quận,Ba Dinh,,Ward,VNM.27.3.7_1,,Ngọc Hà,,Phường,Ngoc Ha,,,,,,,,,,,
000320ec-43d4-4e6b-93b8-a4a2624f4c90,Mapillary,2924461931120749,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
0003215c-b873-49c0-a4ff-f4e39141477d,Mapillary,1400628363630099,USA,United States,,State,USA.48_1,US.WA,US-WA,Washington,,State,WA|Wash.,,County,USA.48.17_1,US.WA.KN,King,,County,,,,,,,,,,,,,,,,,,,,
00032181-417f-4da5-b19a-63ca8ababab2,Mapillary,938416523467177,USA,United States,,State,USA.21_1,US.MD,US-MD,Maryland,,State,MD,,County,USA.21.2_1,US.MD.AN,Anne Arundel,,County,,,,,,,,,,,,,,,,,,,,
000323d9-1d2c-4ba0-b931-cd7a9cbd536d,KartaView,1312154201,RUS,Russia,,City,RUS.43_1,,,Moscow City,,Gorod,,,District,RUS.43.1_1,,Central,,Okrug,Central Administrative Okrug,,,RUS.43.1.9_1,,122,,Raion,,,,,,,,,,,,
00032473-fecd-4228-9fb8-16bfa4bcf7cf,Mapillary,290991829164773,ITA,Italy,12.0,Region,ITA.8_1,,IT-62,Lazio,,Regione,Lacio|Latium,58.0,Province,ITA.8.4_1,IT.RM,Roma,,Provincia,,,Commune,ITA.8.4.97_1,IT.RM.RM,Roma,,Commune,,,,,,,,,,,,
0003271a-9055-4b4e-a92d-5adbd83317b2,Mapillary,1432986540388877,ECU,Ecuador,17.0,Province,ECU.19_1,EC.PI,EC-P,Pichincha,,Provincia,,1701.0,Distrito Metropolitano,ECU.19.6_1,EC.PC.QU,Quito,,Canton,,170150.0,Cantonal Head,ECU.19.6.28_1,,Quito,,Cabecera Cantonal,,,,,,,,,,,,
00032758-dda8-4cc2-bcd5-977d7141c61f,Mapillary,396259491656397,BRA,Brazil,,State,BRA.5_1,BR.BA,BR-BA,Bahia,,Estado,Ba¡a,2927408,Municipality,BRA.5.336_2,,Salvador,,Município,,,,,,,,,,,,,,,,,,,,
0003288d-638d-40f5-b6e2-2550ac5f4dbb,Mapillary,4964130193647941,COL,Colombia,,Department,COL.26_2,CO.RI,CO-RIS,Risaralda,,Departamento,,,Municipality,COL.26.10_2,CO.RI.PE,Pereira,,Municipio,,,,,,,,,,,,,,,,,,,,
00032b17-ee26-414d-86d1-a1df819c4d98,Mapillary,485537855836051,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3546801.0,Municipality,BRA.25.526_2,,Santa Isabel,,Município,,,,,,,,,,,,,,,,,,,,
00032d9b-aa24-4d60-9733-30b60e15153f,Mapillary,2770588466412948,DEU,Germany,14.0,State,DEU.14_1,DE.SN,DE-SN,Sachsen,,Freistaat,Saxony,14612.0,District,DEU.14.3_1,DE.SN.DE,Dresden,,Kreisfreie Stadt,,146120000.0,Municipality,DEU.14.3.1_1,,Dresden,,Einheitsgemeinde,,146120000000.0,Town,DEU.14.3.1.1_1,Dresden,Stadt,,,,,,
00032e4f-09a7-4d99-9708-6d7ca1da1a70,Mapillary,783619615852963,EST,Estonia,,County,EST.8_1,EE.PR,,Pärnu,,Maakond,Paernu|Pärnumaa|Pärnu maakond,,Town,EST.8.10_1,EE.PR.PR,Pärnu,,Linn,,,City,EST.8.10.1_1,,Pärnu,,Linn,,,,,,,,,,,,
00032e77-5120-4166-a748-bd423afc7fa8,Mapillary,381812733123791,ESP,Spain,,Autonomous Community,ESP.8_1,ES.MD,,Comunidad de Madrid,,Comunidad Autónoma,Madrid|Communauté de Madrid| Com,28.0,Province,ESP.8.1_1,ES.MD.MD,Madrid,,Provincia,,,Comarca,ESP.8.1.3_1,,n.a. (177),,Comarca,,,Municipality,ESP.8.1.3.10_1,Madrid,Municipality,,,,,,
00032f7d-b90f-4e5f-8d69-b0dc2d4ea084,Mapillary,466665051075701,PRT,Portugal,,District,PRT.12_1,PT.LI,PT-11,Lisboa,,Distrito,Lisbon|Lisbona|Lisbonne|Lissabon,1106.0,Municipality,PRT.12.7_1,PT.LI.LI,Lisboa,,Concelho,,,Parish,PRT.12.7.29_1,,Santa Engrácia,,Parish,,,,,,,,,,,,
00032fd5-4d0a-498e-ad4a-2035e41c27c9,Mapillary,156080513780995,JPN,Japan,,Metropolis,JPN.41_1,JP.TK,JP-13,Tokyo,東京都,To,Edo|Yedo|Tokio|T¢quio,,Special Ward,JPN.41.6_1,,Chiyoda,千代田区,Special Ward,,,,,,,,,,,,,,,,,,,,
0003305b-0969-436d-b4e1-069479f611cd,Mapillary,1288024924926849,USA,United States,,State,USA.48_1,US.WA,US-WA,Washington,,State,WA|Wash.,,County,USA.48.17_1,US.WA.KN,King,,County,,,,,,,,,,,,,,,,,,,,
0003308f-13fd-4e1a-9921-0848cae13d92,Mapillary,172435921437826,FRA,France,,Region,FRA.3_1,FR.BT,FR-BRE,Bretagne,,Région,,35.0,Department,FRA.3.3_1,FR.IV,Ille-et-Vilaine,,Département,,,Districts,FRA.3.3.3_1,,Rennes,,Arrondissement,,,Canton,FRA.3.3.3.16_1,Rennes,Canton,,,Commune,FRA.3.3.3.16.1_1,Rennes,Préfecture de région
00033181-3518-4eca-967d-d9b9ef33da52,Mapillary,180121860564734,LUX,Luxembourg,,District,LUX.3_1,LU.LU,LU-LU,Luxembourg,,District,Lëtzebuerg|Luxemburg,,Canton,LUX.3.3_1,LU.LU.LU,Luxembourg,,Canton,,,Commune,LUX.3.3.4_1,,Luxembourg,,Commune,,,Quarter,LUX.3.3.4.19_1,Polvermillen,Quartier,Pulvermuhl,,,,,
00033231-14de-4e3d-b345-d6c00c44d4b0,Mapillary,195307279121023,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
000332c7-0211-4706-b269-8ead17d373c7,Mapillary,112595964690093,COL,Colombia,,Department,COL.26_2,CO.RI,CO-RIS,Risaralda,,Departamento,,,Municipality,COL.26.10_2,CO.RI.PE,Pereira,,Municipio,,,,,,,,,,,,,,,,,,,,
0003344d-3e7c-4833-9dbb-644320ae0cdd,Mapillary,1185338128567935,TWN,Taiwan,,Special Municipality,TWN.6_1,TW.TP,TW-TPE,Taipei,台北,Zhíxiáshì,Taibei|Taipé|Taipeh,,Special Municipality,TWN.6.1_1,TW.TP.TC,Taipei,台北市,Zhíxiáshì,Táiběi Shì,,,,,,,,,,,,,,,,,,,
00033600-1436-4222-93f0-1f81aa921dfd,Mapillary,537630317234836,DEU,Germany,7.0,State,DEU.11_1,DE.RP,DE-RP,Rheinland-Pfalz,,Land,Rhineland-Palatinate,7211.0,District,DEU.11.32_1,DE.RP.TI,Trier,,Kreisfreie Stadt,,72110000.0,Municipality,DEU.11.32.1_1,,Trier,,Verbandsfreie Gemeinde,,72110000000.0,Town,DEU.11.32.1.1_1,Trier,Stadt,,,,,,
000336f5-2888-4f8a-a0c0-69190f91c851,Mapillary,297012498647460,BLR,Belarus,,City,BLR.7_1,BY.MI,,Minsk,Мінская,City,Минск|Минская Область|Minsk Obla,,District,BLR.5.11_1,,Minsk,Мінскі раён,Raion,,,,,,,,,,,,,,,,,,,,
0003383d-1b9e-44c1-8345-88936f8b7ecc,Mapillary,905609113618889,VNM,Vietnam,,City,VNM.27_1,VN.HI,,Hà Nội,,Thành phố,Ha Noi,,Urban District,VNM.27.3_1,VN.CB.HQ,Ba Đình,,Quận,Ba Dinh,,Ward,VNM.27.3.5_1,,Kim Mã,,Phường,Kim Ma,,,,,,,,,,,
000339e5-cdb3-4c95-be5d-c5616e0db5e1,Mapillary,525336688622226,JPN,Japan,,Prefecture,JPN.35_1,JP.ST,JP-11,Saitama,埼玉県,Ken,,,City,JPN.35.37_1,JP.ST.MT,Misato City,美里町,Shi,,,,,,,,,,,,,,,,,,,,
00033a8f-84e9-4056-bc1e-efdfe6d090b3,Mapillary,2832456797019390,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
